X,Y,OBJECTID,BOATLANDING_SEQ_NO,LMS_BOAT_LANDING_NAME,LANDING_TYPE_CODE,RAMP_TYPE_CODE,ADA_ACCESSIBLE_FEATURE_CODE,OWNERSHIP_NAME_TEXT,OWNERSHIP_MANAGER_NAME_TEXT,OWNERSHIP_MANAGER_PHONE_TEXT,LL_LAT_DD_AMT,LL_LONG_DD_AMT,WATERBODY_NAME_TEXT,COUNTY_NAME_TEXT,MUNICIPALITY_NAME_TEXT,TOWN_NO,RANGE_NO,RANGE_DIRECTION,ABANDON_FLAG
581532.45111199,503802.526567299,1859,2178,Pleasant Lake Access,RAMP,Unimproved,No,VILLAGE,,,45.00500174,-89.21921498,Pleasant Lake,Shawano,VILLAGE OF ANIWA,,,E,No
586564.96971199,485627.712867299,1860,2179,Homme Pond Access,RAMP,Gravel,No,OTHER,Lutheran Social Service,715-253-3599,44.84095452,-89.15775788,Homme Pond,Shawano,TOWN OF WITTENBERG,27,11,E,No
607176.377511989,472897.4118673,1861,2180,Caroline Pond Boat Ramp,RAMP,Gravel,No,TOWNSHIP,Town of Grant,715-754-2223,44.72415324,-88.89918541,Caroline Pond,Shawano,TOWN OF GRANT,26,13,E,No
606180.36291199,483395.2168673,1862,2183,Tilleda Pond Access,RAMP,Unimproved,No,TOWNSHIP,Town of Seneca,715-851-2251,44.81876093,-88.90998424,Tilleda Pond,Shawano,TOWN OF SENECA,27,13,E,No
614740.146111989,474819.097867299,1863,2181,Pella Pond Access,RAMP,Concrete,Yes,TOWNSHIP,Town of Pella,715-823-6259,44.7404887,-88.80333765,Pella Pond,Shawano,TOWN OF PELLA,26,14,E,No
611168.301211989,477917.481767299,1864,2182,Leopolis Pond Access,CARRY-IN,Unimproved,No,TOWNSHIP,Town of Herman,715-787-4109,44.76883946,-88.8478903,North Branch Embarrass River,Shawano,TOWN OF HERMAN,27,14,E,No
629153.131911989,478403.4919673,1866,2186,Judd Park Boat Ramp,RAMP,Gravel,No,CITY,Park & Recreation Dept.,(715) 526-6171,44.77069482,-88.62056908,Wolf River,Shawano,CITY OF SHAWANO,27,15,E,No
588326.43651199,430328.618467299,1867,2188,Taylor Lake Access,RAMP,Concrete Panels,Yes,COUNTY,Parks & Recreation,715-258-62453,44.34301014,-89.14282133,Taylor Lake,Waupaca,TOWN OF FARMINGTON,22,11,E,No
632638.43771199,470158.766567299,1868,2187,Waukechon Riverside Park Boat Ramp,RAMP,Gravel,No,COUNTY,Highway & Parks Dept.,(715) 526-9182,44.6959554,-88.57835596,Wolf River,Shawano,TOWN OF WAUKECHON,26,16,E,No
586014.70221199,428049.0437673,1869,2189,Dake Lake Access,RAMP,Paved,No,COUNTY,Parks Department,(715) 258-6243,44.32234159,-89.17036603,Dake Lake,Waupaca,TOWN OF DAYTON,21,11,E,No
584524.833111989,428664.107567299,1870,2193,Knight Lake Channel Boat Launch,RAMP,Concrete Plank,No,TOWNSHIP,Town of Dayton,715-258-0930,44.328374,-89.19071501,Manomin Lake,Waupaca,TOWN OF DAYTON,21,11,E,No
586346.45571199,428701.894167298,1871,2190,Miner Lake Access,RAMP,Paved,No,COUNTY,Parks Department,(715) 258-6243,44.32855001,-89.16786536,Miner Lake,Waupaca,TOWN OF DAYTON,21,11,E,No
585357.36141199,424154.371667299,1873,2195,Stratton Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Dayton,715-258-0930,44.28770245,-89.18083916,Stratton Lake,Waupaca,TOWN OF DAYTON,21,11,E,No
592641.85681199,430812.5349673,1874,2196,Shadow Lake Access,RAMP,Paved,No,CITY,Parks & Recreation Dept.,(715) 258-4435,44.3469472,-89.088622,Shadow Lake,Waupaca,CITY OF WAUPACA,22,12,E,No
591205.885211989,424502.8668673,1876,2198,Spencer Lake Access,RAMP,Paved,No,TOWNSHIP,Town of Dayton,715-258-0930,44.29031751,-89.10733925,Spencer Lake,Waupaca,TOWN OF DAYTON,21,11,E,No
603786.54511199,432337.232467299,1877,2199,White Lake Access,RAMP,Concrete Plank,No,COUNTY,Parks Department,(715) 258-6243,44.35947057,-88.94857515,White Lake,Waupaca,TOWN OF ROYALTON,22,13,E,No
604607.65581199,432310.6740673,1878,2200,White Lake Access,RAMP,Paved,No,TOWNSHIP,Town of Royalton,920-596-3433,44.3591362,-88.93827723,White Lake,Waupaca,TOWN OF ROYALTON,22,13,E,No
605021.895111989,428544.836567299,1880,2203,Old Mill Street Boat Ramp,RAMP,Concrete,Yes,CITY,Parks Dept.,(920) 867-2630,44.32518994,-88.93369459,Weyauwega Lake,Waupaca,CITY OF WEYAUWEGA,21,13,E,No
582510.797411989,446429.1664673,1881,2206,Bestul (Brekke) Lake Access,RAMP,Paved,No,TOWNSHIP,Town of Scandinavia,715-467-2360,44.48847152,-89.21383379,Brekke Lake,Waupaca,TOWN OF SCANDINAVIA,23,11,E,No
588026.29701199,443966.241667299,1882,2207,Silver Lake Access,RAMP,Gravel,No,VILLAGE,Village of Scandinavia,715-467-2360,44.4658024,-89.14479947,Silver Lake,Waupaca,VILLAGE OF SCANDINAVIA,23,11,E,No
607024.622611989,444431.995867299,1883,2208,Manawa Millpond Access,RAMP,Paved,No,COUNTY,Parks Department,(715) 258-6243,44.46801714,-88.90630096,Little Wolf River,Waupaca,TOWN OF LITTLE WOLF,23,13,E,No
603912.95011199,437580.269867299,1884,2209,Bear Lake Access,RAMP,Concrete Plank,No,TOWNSHIP,Town of Royalton,920-596-3433,44.40725364,-88.94607931,Bear Lake,Waupaca,TOWN OF ROYALTON,22,13,E,No
598091.27261199,437873.821767299,1885,2210,Casey Lake Access,RAMP,Paved,No,TOWNSHIP,Town of Waupaca,715-256-1450,44.40994409,-89.01920163,Casey Lake,Waupaca,TOWN OF WAUPACA,22,12,E,No
593014.83921199,454619.527867299,1886,2211,Goodhal (Moon) Lake Access,RAMP,Unimproved,No,TOWNSHIP,Town of Helvetia,715-445-4776,44.56121161,-89.08058654,Goodhal Lake,Waupaca,TOWN OF HELVETIA,24,12,E,No
599459.18901199,454326.494467299,1888,2213,Campbell Lake Access,RAMP,Paved,No,TOWNSHIP,Town of Helvetia,715-445-4776,44.55789192,-88.99949539,Campbell Lake,Waupaca,TOWN OF HELVETIA,24,12,E,No
604799.076511989,453118.5171673,1889,2214,School Section Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Union,920-596-3614,44.54641009,-88.93246864,School Section Lake,Waupaca,TOWN OF UNION,24,13,E,No
587669.35571199,455329.6609673,1890,2215,Graham Lake Access,RAMP,Gravel,No,COUNTY,Parks Department,(715) 258-6243,44.56812596,-89.14779661,Graham Lake,Waupaca,TOWN OF IOLA,24,11,E,No
589166.645111989,455612.4691673,1891,2216,North Lake Access,RAMP,Concrete Plank,No,STATE(DNR),,,44.57052943,-89.12890444,North Lake,Waupaca,TOWN OF IOLA,24,11,E,No
590637.905511989,451105.478067299,1892,2217,Hatch Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Iola,715-570-1058,44.52981669,-89.11099518,Hatch Lake,Waupaca,TOWN OF IOLA,24,11,E,No
589492.35961199,448969.856467299,1893,2218,Olson Park Boat Ramp,RAMP,Concrete Plank,No,VILLAGE,Village of Iola,715-445-2913,44.5107039,-89.12569819,Iola Lake,Waupaca,VILLAGE OF IOLA,24,11,E,No
598082.40951199,461212.3954673,1895,2220,Big Falls Pond Boat Ramp,RAMP,Paved,No,COUNTY,Parks Department,(715) 258-6243,44.62002416,-89.01578292,Big Falls Pond/Little Wolf River,Waupaca,VILLAGE OF BIG FALLS,25,12,E,No
601937.43681199,465026.685767299,1896,2221,Kinney Lake Access,RAMP,Paved,No,COUNTY,Parks Department,(715) 258-6243,44.65392768,-88.96658932,Kinney Lake,Waupaca,TOWN OF DUPONT,25,13,E,No
606786.02251199,467272.422667298,1897,2222,Wallace Park Boat Launch,RAMP,Concrete,No,CITY,City of Marion,715-754-2124,44.67357149,-88.90506839,Marion Pond,Waupaca,TOWN OF DUPONT,25,13,E,No
607760.615511989,467289.0041673,1898,2223,Lions Point Park Boat Launch,RAMP,Concrete,No,CITY,City of Marion,(715) 754-2124,44.6736022,-88.89277192,Marion Pond,Waupaca,CITY OF MARION,25,13,E,No
610725.853311989,421265.0159673,1899,2224,Wolf River Crossing Park Boat Ramp,RAMP,Concrete,Yes,VILLAGE,Chamber of Commerce,(715) 446-3838,44.25897217,-88.86343636,Wolf River,Waupaca,VILLAGE OF FREMONT,21,13,E,No
609186.90191199,426020.684367299,1901,2226,Gills Landing,RAMP,Concrete,No,COUNTY,Parks Department,(715) 258-6243,44.30196978,-88.88190018,Wolf River,Waupaca,TOWN OF WEYAUWEGA,21,13,E,No
617726.951511989,436925.082467299,1902,2227,Wolf River Access,CARRY-IN,Unimproved,No,STATE(DNR),,,44.3986386,-88.77761079,Wolf River,Waupaca,TOWN OF MUKWA,22,14,E,No
615318.012411989,434008.664767299,1903,2228,Shaw Landing,RAMP,Concrete,Yes,COUNTY,Parks Department,(715) 258-6243,44.37301404,-88.80339603,Wolf River,Waupaca,TOWN OF MUKWA,22,14,E,No
592104.06861199,423405.251167299,1904,2229,Baily Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Lind,715-258-8954,44.28032127,-89.09639219,Baily Lake,Waupaca,TOWN OF LIND,21,12,E,No
586030.629111989,428958.5753673,1905,2231,Bass Lake Channel Access,RAMP,Paved,Yes,COUNTY,Parks Department,(715) 258-6243,44.33088945,-89.17179361,Bass Lake,Waupaca,TOWN OF FARMINGTON,22,11,E,No
628841.78611199,429387.028667299,1908,2235,Black Otter Lake Boat Ramp,RAMP,Concrete,Yes,VILLAGE,Parks & Recreation Department,920-779-4620,44.32959116,-88.63485567,Black Otter Lake,Outagamie,TOWN OF HORTONIA,21,5,E,No
628676.50931199,433509.740567299,1909,2237,Buchman Access ,RAMP,Concrete,No,COUNTY,Parks Department,(920) 832-4790,44.36672199,-88.6360677,Wolf River,Outagamie,TOWN OF HORTONIA,22,15,E,No
631277.73041199,435252.4041673,1910,2239,Stephenville Access,RAMP,Concrete,No,COUNTY,Parks Department,(920) 832-4790,44.38201193,-88.60305801,Wolf River,Outagamie,TOWN OF ELLINGTON,22,16,E,No
632894.84431199,442115.206567299,1911,2240,Wolf River Access,RAMP,Concrete,No,VILLAGE,Village of Shiocton,920-986-3415,44.44352775,-88.58127069,Wolf River,Outagamie,VILLAGE OF SHIOCTON,23,16,E,No
632296.06091199,441084.318167299,1912,2241,Barker Park Boat Ramp,RAMP,Concrete,No,COUNTY,Parks Department,(920) 832-4790,44.43434288,-88.58901656,Wolf River,Outagamie,TOWN OF BOVINA,23,16,E,No
632630.42891199,447276.8736673,1913,2242,Koepke Park Boat Ramp,RAMP,Concrete,No,COUNTY,Parks Department,(920) 832-4790,44.49002407,-88.58346927,Wolf River,Outagamie,TOWN OF BOVINA,23,16,E,No
677473.69291199,463947.865367299,1914,2243,Suamico Boat Landing,RAMP,Paved,No,COUNTY,Parks Department,(920) 448-4466,44.63163231,-88.01467633,Suamico River,Brown,VILLAGE OF SUAMICO,25,20,E,No
674787.55601199,445201.337067299,1915,2244,Fox Point Boat Launch,RAMP,Concrete,No,CITY,De Pere Parks Department,(920) 339-4065,44.46367058,-88.05430518,Fox River,Brown,CITY OF DE PERE,23,20,E,No
673651.753011989,444652.2781673,1918,2247,Perkofski/County Fairgrounds Boat Launch,RAMP,Concrete,No,COUNTY,Parks Department,(920) 448-4466,44.4588474,-88.06858441,Fox River,Brown,CITY OF DE PERE,23,20,E,No
666304.770011989,429574.2386673,1920,2249,Wrightstown Park Boat Launch,RAMP,Concrete Panels,Yes,COUNTY,Parks Department,(920) 448-4466,44.32469545,-88.16513366,Fox River,Brown,VILLAGE OF WRIGHTSTOWN,21,19,E,No
674274.10711199,442985.062967299,1922,2251,Bomier Street Boat Launch,RAMP,Concrete,Yes,CITY,De Pere Parks Department,(920) 339-4065,44.44371388,-88.06126233,Fox River,Brown,CITY OF DE PERE,23,20,E,No
677486.490411989,459483.4735673,1923,3821,Peter's Landing,RAMP,Gravel,No,STATE(DNR),,(920) 582-5047,44.5913,-88.0163,Lake Michigan,Brown,VILLAGE OF HOWARD,24,20,E,No
678588.20561199,453495.3317673,1924,2255,Green Bay Metropoltan Boat Launch,RAMP,Concrete,Yes,CITY,"Parks, Recreation & Forestry Dept.",(920) 448-3365,44.53734472,-88.00385588,Fox River,Brown,CITY OF GREEN BAY,24,21,E,No
694241.909811989,465069.698967298,1925,2256,Cecil Depeau Bay Shore Park Boat Ramp,RAMP,Concrete,Unknown,COUNTY,Parks Department,(920) 448-4466,44.63785486,-87.80304031,Green Bay,Brown,TOWN OF GREEN BAY,25,22,E,No
718543.45521199,446418.129567299,1926,2259,Kewaunee Boat Landing,RAMP,Concrete,No,CITY,City of Kewaunee,(920) 388-5000,44.46380508,-87.50398317,Kewaunee River,Kewaunee,CITY OF KEWAUNEE,23,25,E,No
719592.247011989,459929.4086673,1928,2260,Krohns Lake County Access,RAMP,Concrete,Yes,COUNTY,Promotions & Recreation Dept.,(920) 388-0444,44.58503066,-87.48569039,Krohns Lake,Kewaunee,TOWN OF PIERCE,24,25,E,No
718791.131411989,455938.286367299,1929,2261,East Alaska Lake Park Access,RAMP,Concrete,Yes,COUNTY,Promotions & Recreation Dept.,(920) 388-0444,44.54935614,-87.49731324,East Alaska Lake,Kewaunee,TOWN OF PIERCE,24,25,E,No
718266.60621199,455202.6992673,1930,2262,West Alaska Lake Park Access,RAMP,Concrete,Yes,COUNTY,Promotions & Recreation Dept.,(920) 388-0444,44.54288466,-87.50419341,West Alaska Lake,Kewaunee,TOWN OF PIERCE,24,25,E,No
723677.32091199,462613.578367298,1931,2266,Algoma Marina,RAMP,Concrete Plank,No,CITY,Algoma Marina,(920) 487-2232,44.60802674,-87.43321749,Lake Michigan,Kewaunee,CITY OF ALGOMA,25,25,E,No
723613.37941199,462704.8660673,1932,2265,Steele Street Point Launch,RAMP,Concrete,No,CITY,Parks Dept.,(920) 487-5203,44.60886583,-87.43398632,Ahnapee River,Kewaunee,CITY OF ALGOMA,25,25,E,No
722747.28281199,463676.4965673,1933,2267,Olson Park Boat Ramps,RAMP,Concrete,No,CITY,Parks Department,(920) 487-5203,44.61784889,-87.44450691,Ahnapee River,Kewaunee,TOWN OF AHNAPEE,25,25,E,No
702082.27751199,434183.9897673,1934,2271,Shea's Lake County Access,RAMP,Gravel,No,COUNTY,Promotions & Recreation Dept.,(920) 388-0444,44.35807803,-87.71514221,Shea's Lake,Kewaunee,TOWN OF FRANKLIN,22,23,E,No
698553.485011989,468573.467467299,1936,2270,Red River Park,RAMP,Concrete,No,COUNTY,Promotions & Recreation Dept.,(920) 388-0444,44.66831466,-87.7474981,Lake Michigan,Kewaunee,TOWN OF RED RIVER,25,23,E,No
702363.00121199,432583.757967299,1937,2272,Heidmann Lake Access,RAMP,Paved,No,COUNTY,Promotions & Recreation Dept.,(920) 388-0444,44.34361223,-87.7121827,Heidmann Lake,Kewaunee,TOWN OF FRANKLIN,22,23,E,No
706431.18301199,483792.0544673,1939,2273,Ern-Joys,RAMP,Paved,No,TOWNSHIP,Town of Gardner,920-825-1137,44.80319915,-87.64264266,Lake Michigan,Door,TOWN OF GARDNER,27,23,E,No
736283.44701199,489910.1432673,1940,2275,Lily Bay Park Boat Ramp,RAMP,Concrete,No,COUNTY,Door County Parks Dept.,(920) 746-9959,44.84980133,-87.26296724,Lake Michigan,Door,TOWN OF STURGEON BAY,27,27,E,No
743327.92971199,509707.2999673,1941,2278,Kangaroo Lake Access,RAMP,Paved,No,TOWNSHIP,Town of Baileys Harbor,920-839-9509,45.02562776,-87.16517572,Kangaroo Lake,Door,TOWN OF BAILEYS HARBOR,29,27,E,No
756017.67931199,537017.8627673,1942,2279,Europe Lake Access,RAMP,Paved,Yes,TOWNSHIP,Town of Liberty Grove,920-854-2934,45.26702148,-86.99141497,Europe Lake,Door,TOWN OF LIBERTY GROVE,32,29,E,No
739942.389011989,499747.460867299,1943,2280,Clark Lake Access,RAMP,Concrete,Yes,TOWNSHIP,Town of Jacksonport,920-823-8136,44.93713438,-87.21244509,Clark Lake,Door,TOWN OF JACKSONPORT,29,27,E,No
723244.560111989,492618.6596673,1944,2281,Potawatomi State Park Access,RAMP,Concrete,Yes,STATE(DNR),Potawatomi State Park,(920) 746-2890,44.87799331,-87.42671511,Sawyer Harbor/Sturgeon Bay,Door,TOWN OF NASEWAUPEE,28,25,E,No
726585.68371199,489012.0031673,1945,2282,Sunset Park Launching Ramp,RAMP,Concrete,No,CITY,Sturgeon Bay Parks & Rec Dept.,(920) 746-2914,44.84459888,-87.38592582,Sturgeon Bay,Door,CITY OF STURGEON BAY,27,26,E,No
702230.34921199,477417.751067299,1947,2285,Chaudiors Dock Park Boat Ramp,RAMP,Concrete,Yes,COUNTY,Door County Parks Dept.,(920) 746-9959,44.7469461,-87.69799764,Green Bay,Door,TOWN OF UNION,26,23,E,No
712819.541411989,488494.603067299,1948,2286,Robert M. Carmody Park Boat Ramp,RAMP,Concrete,Yes,COUNTY,Door County Parks Dept.,(920) 746-9959,44.8439517,-87.55988903,Little Sturgeon Bay,Door,TOWN OF GARDNER,27,24,E,No
727119.57061199,487219.5283673,1949,2291,Sawyer Park Boat Ramp,RAMP,Concrete,No,CITY,Sturgeon Bay Parks & Rec Dept.,(920) 746-2914,44.82832481,-87.37990829,Sturgeon Bay,Door,CITY OF STURGEON BAY,27,26,E,No
718794.847811989,472045.9162673,1951,2292,Forestville Dam Park Boat Ramp,RAMP,Gravel,No,COUNTY,Door County Parks Dept.,(920) 746-9959,44.69422556,-87.49103091,Forestville Flowage,Door,TOWN OF FORESTVILLE,26,25,E,No
724816.14411199,495612.026667299,1952,2293,Olde Stone Quarry Park Boat Ramp,RAMP,Concrete,No,STATE(DNR),,,44.90446233,-87.40562681,Sturgeon Bay,Door,TOWN OF SEVASTOPOL,28,25,E,No
739748.86031199,496241.6322673,1953,2294,Whitefish Bay Ramp,RAMP,Paved,No,TOWNSHIP,Town of Sevastopol,920-746-1230,44.90567187,-87.2164187,Lake Michigan,Door,TOWN OF SEVASTOPOL,28,27,E,No
742048.21151199,500722.863067299,1954,2295,Shauer Park Ramp,RAMP,Concrete,No,TOWNSHIP,Town of Jacksonport,920-823-8136,44.94525007,-87.1853591,Lake Michigan,Door,TOWN OF JACKSONPORT,29,27,E,No
736628.39091199,520914.136467298,1955,2298,Fish Creek Ramp,RAMP,Concrete,No,TOWNSHIP,Town of Gibralter,920-868-1714,45.12847139,-87.24527593,Green Bay,Door,TOWN OF GIBRALTAR,31,27,E,No
730055.76091199,507932.296567298,1956,2296,Frank E. Murphy County Park Boat Ramp,RAMP,Paved,No,COUNTY,Door County Parks Dept.,(920) 746-9959,45.01372292,-87.33419953,Green Bay,Door,TOWN OF EGG HARBOR,29,26,E,No
733984.72701199,512102.8308673,1957,2297,Egg Harbor Municipal Marina,RAMP,Concrete,Yes,VILLAGE,Village of Egg Harbor,920-868-3334,45.05004899,-87.28261763,Lake Michigan,Door,VILLAGE OF EGG HARBOR,30,26,E,No
738238.74381199,525454.5862673,1959,2300,Nicolet Bay Access,RAMP,Concrete Panels,No,STATE(DNR),Peninsula State Park,(920) 868-3258,45.16879952,-87.22283887,Lake Michigan,Door,TOWN OF GIBRALTAR,31,27,E,No
742412.680611989,523821.497767299,1960,2301,Ephraim Boat Ramp,RAMP,Concrete,No,VILLAGE,Village of Ephraim,920-854-5501,45.1528136,-87.17051591,Green Bay,Door,VILLAGE OF EPHRAIM,31,27,E,No
746283.39481199,528321.1806673,1961,2302,Sister Bay Marina,RAMP,Concrete,Yes,VILLAGE,Village of Sister Bay,920-854-4457,45.19203693,-87.11929503,Green Bay,Door,VILLAGE OF SISTER BAY,31,28,E,No
749523.86861199,535405.110767299,1962,2303,Liberty Grove Boat Ramp,RAMP,Concrete,No,TOWNSHIP,Town of Liberty Grove,920-854-2934,45.25467284,-87.07482878,Lake Michigan,Door,TOWN OF LIBERTY GROVE,32,28,E,No
750782.87461199,516212.897167299,1964,2307,Blues Point Ramp,RAMP,Concrete,No,TOWNSHIP,Town of Baileys Harbor,920-839-9509,45.08172642,-87.0676781,Moonlight Bay/Lake Michigan,Door,TOWN OF BAILEYS HARBOR,30,28,E,No
746496.57881199,514266.448567299,1965,2308,Baileys Harbor Access,RAMP,Concrete,No,TOWNSHIP,Town of Baileys Harbor,920-839-9509,45.06561176,-87.12294911,Baileys Harbor/Lake Michigan,Door,TOWN OF BAILEYS HARBOR,30,28,E,No
766048.615511989,552263.1958673,1968,2311,Jackson Harbor Access,RAMP,Concrete,No,STATE(DNR),Rock Island State Park,(920) 847-2235,45.40060656,-86.85615677,Lake Michigan,Door,TOWN OF WASHINGTON,34,30,E,No
565978.10851199,392514.491667299,1969,2313,Curtis Lake County Park Boat Ramp,RAMP,Gravel,No,COUNTY,Parks Department,(920) 787-7037,44.00433774,-89.42648032,Curtis Lake,Waushara,TOWN OF RICHFORD,18,9,E,No
562423.080811989,398193.2758673,1970,2312,Mecan Springs Boat Ramp,RAMP,Gravel,No,STATE(DNR),,,44.05567825,-89.47036781,Mecan Springs,Waushara,TOWN OF RICHFORD,,,E,No
555880.34881199,390604.3284673,1971,2314,Pleasant Lake Boat Ramp,RAMP,Concrete,No,TOWNSHIP,Town of Coloma,715-228-2056,43.98770288,-89.55256221,Pleasant Lake,Waushara,TOWN OF COLOMA,18,8,E,No
566348.27581199,413755.264867298,1972,2315,Lake Huron County Park Boat Ramp,RAMP,Paved,No,COUNTY,Parks Department,920-787-7037,44.19554284,-89.4199967,Lake Huron,Waushara,TOWN OF OASIS,20,9,E,No
563430.39361199,415241.358867299,1973,2316,Long Lake Boat Ramp,RAMP,Gravel,No,TOWNSHIP,Town of Oasis,715-340-7255,44.20910137,-89.45638644,Long Lake,Waushara,TOWN OF OASIS,20,9,E,No
559815.08391199,406434.325667299,1974,2317,Pine Lake Boat Ramp,RAMP,Concrete,No,TOWNSHIP,Town of Hancock,715-249-5511,44.1300189,-89.50230431,Pine Lake,Waushara,TOWN OF HANCOCK,19,8,E,No
560096.30271199,406151.4031673,1975,2318,Fish Lake Boat Ramp,RAMP,Concrete,No,VILLAGE,Village of Hancock,715-249-5521,44.12745639,-89.4988107,Fish Lake,Waushara,VILLAGE OF HANCOCK,19,8,E,No
562300.77531199,405505.0261673,1976,2319,7th Drive Boat Launch,RAMP,Gravel,No,TOWNSHIP,Town of Deerfield,715-249-5659,44.12154949,-89.47118528,Fish Lake,Waushara,TOWN OF DEERFIELD,19,9,E,No
588468.56211199,418685.908367299,1977,2320,Twin Lake Boat Ramp,RAMP,Concrete,No,TOWNSHIP,Town of Springwater,920-622-3808,44.23809538,-89.1427105,Twin Lake,Waushara,TOWN OF SPRINGWATER,20,11,E,No
586227.16431199,417878.621767299,1978,2321,Pine Lake Boat Ramp,RAMP,Concrete Plank,No,TOWNSHIP,Town of Springwater,920-622-3808,44.23112849,-89.17073305,Pine Lake,Waushara,TOWN OF SPRINGWATER,20,11,E,No
587242.33491199,415978.144067299,1979,2322,Gilbert Lake Boat Ramp,RAMP,Concrete Plank,No,TOWNSHIP,Town of Springwater,920-622-3808,44.21392707,-89.15826671,Gilbert Lake,Waushara,TOWN OF SPRINGWATER,20,11,E,No
590233.25341199,416180.2977673,1980,2323,Long Lake Boat Ramp,RAMP,Concrete,No,TOWNSHIP,Town of Saxeville,920-987-5062,44.21546489,-89.12080387,Long Lake,Waushara,TOWN OF SAXEVILLE,20,12,E,No
586250.59541199,411373.230867298,1981,2324,Archer Lane Boat Ramp,RAMP,Gravel,No,TOWNSHIP,Town of Springwater,920-622-3808,44.17256324,-89.1712611,Wilson Lake,Waushara,TOWN OF SPRINGWATER,20,11,E,No
587426.30801199,411009.197767299,1982,2325,Kusel Lake County Park Boat Ramp,RAMP,Paved,No,COUNTY,Parks Department,(920) 787-7037,44.16917848,-89.15660221,Kuesel Lake,Waushara,TOWN OF SPRINGWATER,20,11,E,No
582749.45791199,410932.473767299,1983,2326,Silver Lake Boat Ramp,RAMP,Gravel,No,STATE(DNR),,,44.16890467,-89.21510581,Silver Lake,Waushara,TOWN OF SPRINGWATER,20,11,E,No
586809.68031199,409909.8307673,1984,2327,Round Lake Boat Ramp,RAMP,Concrete Plank,No,TOWNSHIP,Town of Springwater,920-622-3808,44.15933834,-89.16445415,Round Lake,Waushara,TOWN OF SPRINGWATER,20,11,E,No
586243.79121199,408670.732567299,1985,2328,Big Hills Lake County Park Boat Ramp,RAMP,Concrete Plank,No,COUNTY,Parks Department,(920) 787-7037,44.14823512,-89.17168668,Big Hills Lake,Waushara,TOWN OF MOUNT MORRIS,19,11,E,No
587574.861011989,408315.418167299,1986,2329,Lake Napowan Boat Ramp,RAMP,Gravel,No,TOWNSHIP,Town of Mount Morris,920-787-2580,44.14491459,-89.15509037,Lake Napowan,Waushara,TOWN OF MOUNT MORRIS,19,11,E,No
582063.296311989,402565.522067299,1987,2330,Porters Lake Boat Ramp,RAMP,Concrete,No,TOWNSHIP,Town of Mount Morris,920-787-2580,44.09364004,-89.22467389,Porters Lake,Waushara,TOWN OF MOUNT MORRIS,19,11,E,No
583135.98251199,400745.700967299,1988,2331,Johns Lake Boat Ramp,RAMP,Gravel,No,TOWNSHIP,Town of Mount Morris,920-787-2580,44.07716534,-89.21149226,Johns Lake,Waushara,TOWN OF MOUNT MORRIS,19,11,E,No
584215.84271199,405130.098167298,1989,2332,Lake Morris Park Boat Ramp,RAMP,Concrete,No,TOWNSHIP,Town of Mount Morris,920-787-2580,44.11654189,-89.19747345,Lake Morris,Waushara,TOWN OF MOUNT MORRIS,19,11,E,No
590487.441111989,401879.585967299,1990,2333,Pearl Lake Boat Ramp,RAMP,Paved,No,TOWNSHIP,Town of Leon,920-647-0110,44.08670244,-89.1195384,Pearl Lake,Waushara,TOWN OF LEON,19,12,E,No
578896.240411989,399856.0741673,1991,2334,Bughs Lake Boat Launch,RAMP,Gravel,No,TOWNSHIP,Town of Wautoma,,44.06950949,-89.26453729,Bughs Lake,Waushara,TOWN OF WAUTOMA,19,10,E,No
